2024-11-21 17:33:20,982 - INFO - Log file cleared.
2024-11-21 17:33:20,982 - INFO - Starting the game IA...
2024-11-21 17:33:20,983 - INFO - Launching game...
2024-11-21 17:33:22,985 - INFO - Connected to game server
2024-11-21 17:33:22,997 - INFO - Dictionnary initialized
2024-11-21 17:33:22,997 - INFO - Looping now
2024-11-21 17:33:23,000 - INFO - {'up': {'need_press': True, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': False, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': False, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:48,905 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:48,905 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:48,922 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:48,923 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:48,942 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:48,943 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:48,960 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:48,961 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:48,977 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:48,977 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:48,997 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:48,997 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:49,014 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:49,014 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:49,032 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:49,032 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:49,049 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:49,049 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:49,066 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:49,066 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:49,083 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:49,083 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:49,099 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:49,100 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:49,116 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:49,116 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:49,133 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:49,133 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:49,149 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:49,150 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:49,169 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:49,170 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:49,186 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:49,186 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:49,203 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:49,203 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:49,220 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:49,220 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:49,238 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:49,238 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:49,255 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:49,258 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:49,275 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:49,275 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
